DE1P,Date,PM2.5,PRES,RAIN,TEMP,1SPM,index,station,1d
-25.995833333333326,2015/2/8,26.791666666666668,1031.0208333333333,0.0,-3.216666666666667,2.4041666666666663,52091.5,7,1
-20.1125,2015/2/9,137.0,1023.2333333333332,0.0,-1.0958333333333332,1.741666666666667,52115.5,7,1
-15.978947368421052,2015/2/10,169.42105263157896,1012.421052631579,0.0,0.15789473684210525,1.1631578947368422,52138.84210526316,7,2
-14.74705882352941,2015/2/11,70.3529411764706,1013.2352941176471,0.0,2.0,1.7000000000000002,52162.470588235294,7,2
-14.072727272727269,2015/2/12,28.863636363636363,1015.0363636363636,0.0,1.6,1.4090909090909092,52187.22727272727,7,2
-10.208695652173914,2015/2/13,152.56521739130434,1012.9434782608696,0.0,0.9956521739130434,1.291304347826087,52211.52173913043,7,3
-8.991666666666665,2015/2/14,299.6666666666667,1007.0,0.0,1.7083333333333333,1.0458333333333332,52235.5,7,2
-7.758333333333334,2015/2/15,347.4166666666667,1013.6666666666666,0.0,2.6666666666666665,1.1041666666666667,52259.5,7,3
-10.637500000000001,2015/2/16,135.08333333333334,1013.625,0.0,4.333333333333333,2.3208333333333324,52283.5,7,3
-11.64583333333333,2015/2/17,34.291666666666664,1019.3333333333334,0.0,4.291666666666667,1.9000000000000001,52307.5,7,2
-12.891304347826088,2015/2/18,61.52173913043478,1025.5782608695654,0.0,4.643478260869565,2.3434782608695657,52331.69565217391,7,4
-7.779166666666669,2015/2/19,217.75,1024.4583333333333,0.008333333333333333,1.4583333333333333,2.1541666666666663,52355.5,7,4
-0.6416666666666668,2015/2/20,155.79166666666666,1016.7083333333331,0.3,0.65,1.2666666666666668,52379.5,7,4
-7.099999999999999,2015/2/21,179.66666666666666,1012.2750000000001,0.008333333333333333,1.1,3.8666666666666667,52403.5,7,3
-21.191666666666663,2015/2/22,42.75,1018.7291666666666,0.0,-1.1791666666666665,4.808333333333333,52427.5,7,1
-15.354166666666666,2015/2/23,58.041666666666664,1016.5416666666666,0.0,0.5833333333333334,1.6666666666666667,52451.5,7,2
-6.500000000000001,2015/2/24,180.45833333333334,1011.2708333333334,0.0,0.6625,1.375,52475.5,7,3
-15.752173913043475,2015/2/25,78.6086956521739,1014.7695652173913,0.0,2.6565217391304343,2.9347826086956523,52499.565217391304,7,2
-20.6125,2015/2/26,13.708333333333334,1021.7416666666667,0.0,0.9958333333333335,2.8333333333333335,52523.5,7,2
-13.983333333333333,2015/2/27,26.375,1028.0583333333332,0.0,-0.2333333333333334,1.8500000000000005,52547.5,7,2
-3.5500000000000003,2015/2/28,147.0909090909091,1021.7590909090908,0.045454545454545456,-0.24999999999999997,1.9090909090909092,52571.5,7,4
-13.408695652173915,2015/3/1,43.73913043478261,1016.1043478260871,0.0,5.104347826086956,2.543478260869565,52595.69565217391,7,3
-12.649999999999997,2015/3/2,72.54166666666667,1007.7708333333334,0.0,6.241666666666666,2.608333333333333,52619.5,7,1
-24.85217391304348,2015/3/3,9.391304347826088,1019.3695652173911,0.0,1.8130434782608693,4.330434782608696,52643.434782608696,7,1
-25.075000000000003,2015/3/4,27.833333333333332,1024.1791666666666,0.0,1.5277777777916668,2.1874999999999996,52667.5,7,1
-17.25,2015/3/5,133.625,1021.6166666666667,0.0,2.4291666666666667,2.3,52691.5,7,4
-10.025,2015/3/6,226.08333333333334,1014.9395833333333,0.0,2.4125,1.2291666666666667,52715.5,7,3
-4.704166666666665,2015/3/7,268.8333333333333,1014.4736111249998,0.0,4.655555555541667,1.2333333333333332,52739.5,7,1
-10.608333333333333,2015/3/8,139.25,1017.9749999999999,0.0,6.006547619041668,2.4583333333333335,52763.5,7,3
-28.0,2015/3/9,8.833333333333334,1031.3833333333334,0.0,0.5958333333333333,3.633333333333333,52787.5,7,1
-22.162499999999994,2015/3/10,36.208333333333336,1026.1916666666666,0.0,2.095833333333333,2.2666666666666666,52811.5,7,4
-18.46818181818182,2015/3/11,52.90909090909091,1018.7272727272727,0.0,3.8681818181818186,1.8000000000000005,52835.5,7,1
-14.108695652173912,2015/3/12,76.1304347826087,1012.6086956521738,0.0,5.495652173913044,1.7130434782608692,52859.565217391304,7,4
-13.508333333333335,2015/3/13,67.58333333333333,1017.5416666666666,0.0,5.008333333333333,1.6083333333333334,52883.5,7,3
-6.141666666666666,2015/3/14,101.66666666666667,1016.7625000000002,0.0,4.245833333333334,1.5499999999999998,52907.5,7,3
-9.858333333333333,2015/3/15,103.16666666666667,1012.5958333333333,0.0,9.362500000000002,2.0416666666666665,52931.5,7,4
0.9565217391304348,2015/3/16,223.52173913043478,1007.791304347826,0.0,9.743478260869566,1.5739130434782607,52955.565217391304,7,3
-0.9375000000000003,2015/3/17,214.54166666666666,1014.9208333333332,0.0,10.608333333333333,2.0500000000000003,52979.5,7,2
-8.766666666666667,2015/3/18,44.583333333333336,1012.1333333333333,0.0,9.025000000000002,1.6083333333333327,53003.5,7,4
-7.987500000000001,2015/3/19,91.25,1012.3916666666665,0.0,11.274999999999997,1.6833333333333333,53027.5,7,2
-13.283333333333333,2015/3/20,43.5,1013.2166666666667,0.0,14.095833333333331,1.8499999999999999,53051.5,7,1
-18.454166666666666,2015/3/21,24.25,1014.0458333333335,0.0,14.570833333333333,3.1041666666666665,53075.5,7,1
-16.95,2015/3/22,20.25,1023.2833333333332,0.0,10.170833333333334,3.3000000000000003,53099.5,7,1
-13.220833333333333,2015/3/23,35.458333333333336,1024.6083333333333,0.0,10.195833333333333,2.1041666666666665,53123.5,7,4
-8.241666666666667,2015/3/24,85.375,1027.1083333333333,0.0,9.304166666666665,1.8916666666666668,53147.5,7,3
-1.7374999999999996,2015/3/25,123.75,1026.2083333333333,0.0,10.875000000000002,1.9541666666666666,53171.5,7,3
-1.7304347826086959,2015/3/26,99.43478260869566,1024.0347826086954,0.0,14.178260869565216,2.8782608695652168,53195.565217391304,7,4
0.6916666666666665,2015/3/27,101.91666666666667,1016.1749999999998,0.0,14.891666666666667,2.5874999999999995,53219.5,7,4
-0.1349999999999999,2015/3/28,57.85,1008.925,0.0,17.165,2.8850000000000007,53243.3,7,4
0.975,2015/3/29,77.20833333333333,1010.1583333333336,0.0,15.47916666666667,1.8124999999999998,53267.5,7,1
6.1863636363636365,2015/3/30,149.36363636363637,1004.8545454545456,0.0,16.222727272727273,1.5272727272727273,53291.13636363636,7,3
7.98421052631579,2015/3/31,148.64736842105265,1009.6052631578949,0.34736842105263155,12.563157894736845,1.8842105263157898,53313.47368421053,7,3
-0.45217391304347837,2015/4/1,55.869565217391305,1015.8956521739129,0.03043478260869565,9.460869565217392,1.1782608695652175,53339.52173913043,7,4
2.8125,2015/4/2,38.958333333333336,999.0833333333331,0.6541666666666667,9.095833333333333,2.641666666666667,53363.5,7,1
1.241666666666667,2015/4/3,30.958333333333332,1007.5291666666668,0.0,12.108333333333334,2.2500000000000004,53387.5,7,1
1.6208333333333333,2015/4/4,68.75,1008.1874999999997,0.0,12.516666666666666,2.270833333333333,53411.5,7,4
-4.9958333333333345,2015/4/5,58.916666666666664,1013.8624999999998,0.0,12.708333333333337,3.8375000000000004,53435.5,7,4
-12.254166666666665,2015/4/6,22.916666666666668,1025.9041666666665,0.0,7.470833333333334,2.6875,53459.5,7,1
-12.154166666666667,2015/4/7,25.958333333333332,1026.7124999999999,0.0,8.370833333333334,2.6125,53483.5,7,3
-2.141666666666666,2015/4/8,104.79166666666667,1020.0333333333332,0.0,9.295833333333334,2.4458333333333333,53507.5,7,4
2.0375,2015/4/9,172.375,1015.8958333333334,0.0,11.200000000000001,2.0875,53531.5,7,3
3.704166666666667,2015/4/10,177.33333333333334,1014.9749999999998,0.0,14.075000000000001,1.8208333333333335,53555.5,7,4
6.945833333333334,2015/4/11,155.04166666666666,1015.6708333333332,0.6958333333333333,14.016666666666666,2.9,53579.5,7,3
-2.966666666666667,2015/4/12,12.583333333333334,1021.3416666666667,0.11666666666666665,7.787499999999999,4.470833333333333,53603.5,7,3
-1.5166666666666664,2015/4/13,28.666666666666668,1020.4708333333333,0.008333333333333333,11.483333333333334,2.9625,53627.5,7,2
0.5791666666666667,2015/4/14,61.333333333333336,1003.875,0.0,16.379166666666666,2.025,53651.5,7,1
3.4473684210526323,2015/4/15,97.63157894736842,996.0526315789474,0.0,16.242105263157896,1.5684210526315787,53674.42105263158,7,3
-12.145833333333334,2015/4/16,25.541666666666668,1007.1125000000001,0.0,16.35833333333333,5.045833333333333,53699.5,7,1
-1.5565217391304345,2015/4/17,101.30434782608695,1004.3739130434785,0.0,18.09130434782609,2.634782608695652,53723.608695652176,7,4
8.00952380952381,2015/4/18,151.61904761904762,1006.2666666666667,0.0,17.909523809523808,1.1904761904761905,53746.142857142855,7,3
-0.472727272727273,2015/4/19,73.9090909090909,1010.2363636363636,0.0,17.150000000000002,2.6499999999999995,53772.13636363636,7,1
1.326086956521739,2015/4/20,75.8695652173913,1009.9826086956521,0.0,15.37391304347826,2.8391304347826094,53795.565217391304,7,4
0.42499999999999954,2015/4/21,63.25,1005.9333333333329,0.0,19.008333333333336,2.2708333333333335,53819.5,7,4
1.4333333333333333,2015/4/22,46.625,1012.4791666666664,0.0,18.650000000000002,3.0416666666666665,53843.5,7,3
-0.34166666666666673,2015/4/23,62.166666666666664,1010.4333333333333,0.0,20.045833333333338,1.6999999999999995,53867.5,7,4
1.8136363636363635,2015/4/24,54.36363636363637,1016.4318181818184,0.0,18.41818181818182,2.3454545454545452,53891.13636363636,7,3
4.6000000000000005,2015/4/25,75.82608695652173,1010.1130434782609,0.0,21.956521739130434,2.4869565217391307,53915.34782608696,7,4
11.120833333333332,2015/4/26,103.91666666666667,1005.2374999999998,0.0,24.429166666666664,2.6250000000000004,53939.5,7,4
13.087499999999999,2015/4/27,86.375,1000.9583333333331,0.15416666666666667,22.116666666666664,1.9458333333333337,53963.5,7,4
11.220833333333331,2015/4/28,46.25,1006.4041666666666,0.0,20.4,1.5875000000000001,53987.5,7,2
13.129166666666665,2015/4/29,121.625,1008.6666666666664,0.0,21.12916666666667,1.8791666666666667,54011.5,7,3
13.337499999999999,2015/4/30,109.66666666666667,1006.3583333333332,0.0,23.616666666666664,2.0833333333333335,54035.5,7,4
12.987500000000002,2015/5/1,131.45833333333334,1005.3208333333333,0.2791666666666667,18.483333333333334,2.316666666666667,54059.5,7,3
12.016666666666666,2015/5/2,42.833333333333336,1005.854166666667,0.0,19.05,1.8500000000000003,54083.5,7,3
-2.8166666666666664,2015/5/3,43.875,1009.4583333333335,0.0,19.479166666666664,3.5124999999999997,54107.5,7,1
-6.2875000000000005,2015/5/4,20.125,1010.6166666666668,0.0,18.5125,3.620833333333333,54131.5,7,2
0.10000000000000049,2015/5/5,50.916666666666664,1000.9708333333332,0.0,20.475000000000005,2.1708333333333334,54155.5,7,4
-7.916666666666668,2015/5/6,22.916666666666668,1007.2083333333334,0.0,18.045833333333334,2.1541666666666663,54179.5,7,2
1.4434782608695653,2015/5/7,49.34782608695652,1006.6695652173913,0.0,18.304347826086957,2.2913043478260873,54203.391304347824,7,3
5.708333333333333,2015/5/8,52.458333333333336,1005.5458333333332,0.0,17.954166666666666,2.3375,54227.5,7,2
4.245833333333331,2015/5/9,32.75,1013.4208333333332,0.024999999999999998,12.995833333333335,1.7250000000000005,54251.5,7,3
6.204166666666666,2015/5/10,36.25,1011.3875000000002,1.1416666666666666,10.249999999999998,1.5791666666666668,54275.5,7,3
4.879166666666667,2015/5/11,26.916666666666668,1003.0375,0.0,13.733333333333333,2.3375,54299.5,7,1
4.754166666666666,2015/5/12,19.833333333333332,990.995833333333,0.0,18.55,1.895833333333333,54323.5,7,1
8.586956521739129,2015/5/13,77.78260869565217,990.3391304347828,0.0,21.44347826086956,1.3913043478260867,54347.565217391304,7,4
1.6083333333333334,2015/5/14,22.125,1002.6750000000002,0.0,22.087500000000002,2.9166666666666674,54371.5,7,1
3.529166666666667,2015/5/15,25.791666666666668,1010.0124999999999,0.0,21.275000000000002,2.6333333333333333,54395.5,7,2
6.012499999999999,2015/5/16,74.45833333333333,1005.2083333333331,0.0,21.770833333333332,2.5749999999999997,54419.5,7,1
15.550000000000002,2015/5/17,148.33333333333334,994.7624999999999,0.07916666666666666,22.775000000000002,1.7541666666666667,54443.5,7,4
3.0090909090909084,2015/5/18,83.27272727272727,997.1863636363636,0.0,23.372727272727275,3.3681818181818186,54467.681818181816,7,1
-5.738095238095237,2015/5/19,16.80952380952381,1003.4619047619047,0.0,22.22857142857143,3.8523809523809533,54490.71428571428,7,1
1.5909090909090908,2015/5/20,35.36363636363637,1010.8045454545455,0.0,23.572727272727267,3.309090909090909,54515.13636363636,7,1
5.7250000000000005,2015/5/21,32.333333333333336,1007.4541666666665,0.0,22.97083333333333,3.416666666666666,54539.5,7,4
8.229411764705882,2015/5/22,46.76470588235294,1005.4470588235293,0.0,21.035294117647055,1.7647058823529413,54562.470588235294,7,4
11.600000000000001,2015/5/23,95.125,1003.7583333333333,0.0,23.945833333333336,1.6958333333333335,54587.5,7,3
12.5,2015/5/24,116.95833333333333,1002.1041666666666,0.0,25.620833333333337,2.3458333333333337,54611.5,7,3
12.679166666666665,2015/5/25,101.66666666666667,1001.183333333333,0.0,27.5,2.8833333333333333,54635.5,7,4
13.404166666666669,2015/5/26,91.625,1001.2958333333332,0.0,28.20833333333333,3.0666666666666664,54659.5,7,4
15.154545454545454,2015/5/27,96.27272727272727,1001.4181818181819,0.0,24.29090909090909,2.145454545454545,54677.0,7,4
14.900000000000002,2015/5/28,100.06666666666666,999.4333333333332,0.0,27.553333333333338,2.753333333333333,54711.933333333334,7,3
14.954166666666666,2015/5/29,69.25,1001.1875,0.029166666666666664,25.025000000000002,1.825,54731.5,7,3
13.337500000000004,2015/5/30,64.08333333333333,1002.9291666666667,0.0,24.308333333333334,2.2291666666666665,54755.5,7,3
13.716666666666663,2015/5/31,55.75,996.816666666667,0.0,26.354166666666668,2.6249999999999996,54779.5,7,3
17.95416666666667,2015/6/1,103.375,996.1666666666664,0.0,28.1125,1.8375000000000001,54803.5,7,1
4.1375,2015/6/2,30.833333333333332,1003.8416666666668,0.0,26.88333333333334,2.9666666666666672,54827.5,7,3
6.362499999999998,2015/6/3,32.625,1008.4166666666664,0.0,25.395833333333332,2.4499999999999997,54851.5,7,3
12.762500000000003,2015/6/4,56.666666666666664,1000.3083333333333,0.22916666666666663,21.41666666666667,1.6041666666666667,54875.5,7,4
13.987499999999999,2015/6/5,54.375,994.3041666666664,0.04583333333333334,22.95833333333334,1.6708333333333332,54899.5,7,1
13.158333333333331,2015/6/6,32.833333333333336,997.9708333333334,0.12083333333333335,23.325,2.0833333333333335,54923.5,7,2
9.516666666666664,2015/6/7,17.625,1004.1208333333334,0.008333333333333333,21.445833333333336,1.6541666666666666,54947.5,7,2
8.975,2015/6/8,27.083333333333332,1000.5458333333335,0.008333333333333333,23.40833333333333,1.9874999999999998,54971.5,7,1
13.612499999999999,2015/6/9,61.958333333333336,997.4208333333335,0.04583333333333333,23.850000000000005,2.341666666666667,54995.5,7,2
17.195,2015/6/10,82.15,995.7549999999999,0.14,21.07,1.5550000000000002,55019.35,7,2
11.356521739130434,2015/6/11,28.17391304347826,993.4565217391304,0.0,22.539130434782606,2.517391304347826,55043.65217391304,7,3
9.565217391304346,2015/6/12,9.304347826086957,993.5478260869564,0.0,24.747826086956525,3.691304347826087,55067.565217391304,7,1
14.375,2015/6/13,12.916666666666666,1000.1458333333334,0.09583333333333333,23.454166666666666,2.3833333333333333,55091.5,7,1
14.537499999999996,2015/6/14,22.375,1003.9208333333332,0.0,25.22916666666667,1.4916666666666665,55115.5,7,2
14.987500000000002,2015/6/15,95.54166666666667,1002.4666666666666,0.0,26.741666666666664,2.108333333333334,55139.5,7,4
16.17222222222222,2015/6/16,124.16666666666667,999.838888888889,0.0,25.305555555555557,1.7222222222222223,55162.38888888889,7,3
16.94545454545454,2015/6/17,46.31818181818182,998.5772727272725,0.031818181818181815,25.740909090909096,1.5681818181818181,55187.045454545456,7,2
8.983333333333336,2015/6/18,21.916666666666668,1001.7958333333332,0.0,26.712499999999995,1.9166666666666667,55211.5,7,3
13.570833333333335,2015/6/19,23.25,1005.6333333333333,0.3916666666666666,20.783333333333335,1.7249999999999999,55235.5,7,1
13.633333333333338,2015/6/20,25.833333333333332,1007.3208333333332,0.0,24.679166666666664,1.5541666666666665,55259.5,7,3
13.5625,2015/6/21,48.291666666666664,1003.8333333333331,0.0,27.17916666666666,1.845833333333333,55283.5,7,4
15.299999999999997,2015/6/22,98.04166666666667,1001.5375,0.0,26.395833333333332,1.7874999999999999,55307.5,7,4
17.895833333333332,2015/6/23,200.08333333333334,1002.6583333333334,0.012499999999999999,26.83333333333334,1.9416666666666667,55331.5,7,3
17.775000000000002,2015/6/24,113.5,1001.1958333333332,0.0,25.275000000000006,2.0708333333333333,55355.5,7,4
18.133333333333333,2015/6/25,119.16666666666667,997.4124999999999,0.0,24.474999999999994,1.425,55379.5,7,2
19.720833333333335,2015/6/26,114.125,996.3458333333332,2.316666666666667,24.14166666666667,1.708333333333333,55403.5,7,4
20.145833333333336,2015/6/27,96.29166666666667,1000.6999999999999,0.0,24.900000000000002,1.2625,55427.5,7,3
21.166666666666664,2015/6/28,156.0,1001.8583333333336,0.0,27.150000000000002,1.8416666666666668,55451.5,7,3
19.405,2015/6/29,115.0,1001.3499999999998,0.15,22.085,1.345,55475.3,7,3
14.530434782608696,2015/6/30,16.217391304347824,998.6391304347825,0.034782608695652174,22.217391304347824,2.6695652173913045,55499.52173913043,7,4
13.3375,2015/7/1,21.208333333333332,993.65,0.075,24.724999999999998,1.7124999999999997,55523.5,7,1
9.329166666666667,2015/7/2,9.291666666666666,997.9375,0.0,26.7375,2.0208333333333335,55547.5,7,1
10.795833333333333,2015/7/3,26.625,1003.8708333333333,0.0,25.150000000000002,2.0041666666666664,55571.5,7,3
13.154166666666663,2015/7/4,33.041666666666664,1005.5541666666668,0.06666666666666667,22.287500000000005,1.4041666666666666,55595.5,7,4
15.016666666666664,2015/7/5,67.875,1005.725,0.0,23.600000000000005,1.625,55619.5,7,2
15.804166666666667,2015/7/6,70.16666666666667,1006.2000000000002,0.0,25.391666666666662,1.5541666666666665,55643.5,7,3
16.241666666666664,2015/7/7,70.375,1004.7875,0.0,26.67083333333333,1.7000000000000002,55667.5,7,3
18.1375,2015/7/8,132.0,1005.9833333333335,0.0,27.412499999999998,1.8958333333333337,55691.5,7,3
15.74583333333333,2015/7/9,76.125,1008.2249999999999,0.0,27.716666666666658,1.8,55715.5,7,3
17.41666666666667,2015/7/10,52.041666666666664,1006.3958333333335,0.0,27.858333333333334,2.2833333333333337,55739.5,7,4
19.154166666666665,2015/7/11,114.20833333333333,1002.9583333333336,0.0,28.77083333333333,1.5750000000000002,55763.5,7,2
19.21666666666667,2015/7/12,124.08333333333333,995.7041666666668,0.0,30.266666666666662,1.491666666666667,55787.5,7,4
15.725000000000003,2015/7/13,53.25,993.5833333333334,0.0,32.35,1.8041666666666663,55811.5,7,2
16.345833333333335,2015/7/14,41.416666666666664,999.1166666666668,0.020833333333333332,29.858333333333338,2.1333333333333333,55835.5,7,3
16.220833333333335,2015/7/15,39.916666666666664,1001.4166666666665,0.0,27.525000000000002,1.5875000000000004,55859.5,7,1
19.083333333333332,2015/7/16,43.666666666666664,1003.3874999999999,0.22916666666666666,23.36666666666667,2.0749999999999997,55883.5,7,1
19.639130434782604,2015/7/17,41.73913043478261,1003.1521739130436,1.0782608695652176,22.760869565217398,1.373913043478261,55907.086956521736,7,1
20.3625,2015/7/18,56.25,1002.2333333333331,2.4625,23.124999999999996,1.3958333333333337,55931.5,7,1
21.23333333333333,2015/7/19,85.45833333333333,1003.7375000000001,0.3458333333333334,23.287500000000005,1.6208333333333336,55955.5,7,3
22.004545454545454,2015/7/20,100.0909090909091,1003.4,0.9863636363636363,24.768181818181816,1.3227272727272725,55979.13636363636,7,2
22.25,2015/7/21,143.0,1001.1208333333333,0.020833333333333332,25.64583333333334,1.625,56003.5,7,3
20.52916666666667,2015/7/22,65.58333333333333,999.9833333333332,0.16666666666666666,25.395833333333332,1.3541666666666667,56027.5,7,4
21.258333333333333,2015/7/23,53.875,999.7666666666668,0.004166666666666667,25.325,1.0750000000000002,56051.5,7,3
20.374999999999996,2015/7/24,64.54166666666667,997.4333333333334,0.0,26.4875,1.3666666666666665,56075.5,7,2
21.124999999999996,2015/7/25,104.5,996.4875000000001,0.0,28.03333333333333,1.7208333333333332,56099.5,7,3
22.52916666666667,2015/7/26,126.54166666666667,998.7291666666665,0.0,29.85416666666667,1.3208333333333335,56123.5,7,4
22.495833333333334,2015/7/27,75.25,999.9791666666666,1.5583333333333333,28.52083333333333,1.8458333333333334,56147.5,7,2
22.808333333333334,2015/7/28,59.708333333333336,998.8624999999997,0.13333333333333333,26.4375,1.075,56171.5,7,2
23.8125,2015/7/29,111.625,996.9666666666667,0.0,28.858333333333334,1.375,56195.5,7,1
21.900000000000002,2015/7/30,49.63636363636363,1000.0272727272728,0.8727272727272729,24.077272727272735,1.8227272727272728,56219.59090909091,7,4
20.617391304347827,2015/7/31,26.17391304347826,1003.3347826086957,0.5782608695652174,25.426086956521743,1.4391304347826088,56243.434782608696,7,2
22.20833333333334,2015/8/1,75.625,1002.4791666666669,0.5375,25.333333333333332,1.2666666666666666,56267.5,7,1
23.487499999999997,2015/8/2,76.95833333333333,998.4541666666665,0.12083333333333333,26.070833333333336,1.3208333333333333,56291.5,7,4
20.01904761904762,2015/8/3,72.95238095238095,998.0571428571429,0.004761904761904762,25.376190476190477,1.7857142857142858,56315.57142857143,7,3
16.89090909090909,2015/8/4,20.454545454545453,997.1272727272727,0.0,26.022727272727273,1.5136363636363634,56339.13636363636,7,1
21.485714285714284,2015/8/5,82.57142857142857,998.3333333333334,0.1619047619047619,26.97142857142857,1.5619047619047621,56363.142857142855,7,3
19.808333333333334,2015/8/6,59.5,1002.6583333333333,0.0,25.533333333333335,1.5541666666666671,56387.5,7,1
21.83333333333333,2015/8/7,100.16666666666667,1007.8666666666667,2.025,25.200000000000003,1.6083333333333332,56411.5,7,3
19.525000000000002,2015/8/8,48.291666666666664,1008.6833333333333,0.0,24.799999999999997,1.0208333333333333,56435.5,7,2
20.879166666666666,2015/8/9,61.791666666666664,1006.2874999999999,0.0,27.808333333333334,1.0708333333333333,56459.5,7,4
19.952173913043477,2015/8/10,47.91304347826087,1005.2260869565216,0.0,28.895652173913046,1.4608695652173913,56483.565217391304,7,3
21.566666666666666,2015/8/11,105.95833333333333,1004.3416666666667,0.008333333333333333,29.183333333333323,1.4833333333333334,56507.5,7,3
20.91666666666667,2015/8/12,87.75,1001.9083333333334,0.0,30.066666666666663,2.141666666666667,56531.5,7,4
21.441666666666666,2015/8/13,125.0,999.4666666666664,0.0,29.437499999999996,2.0541666666666667,56555.5,7,3
17.0375,2015/8/14,60.583333333333336,998.8624999999998,0.0,28.525000000000002,2.0125,56579.5,7,4
14.654166666666667,2015/8/15,26.458333333333332,1000.8125,0.0,28.54166666666666,1.7291666666666663,56603.5,7,4
17.32083333333333,2015/8/16,40.375,1001.0875,0.0,28.799999999999997,1.8916666666666666,56627.5,7,4
18.879166666666666,2015/8/17,81.45833333333333,1001.6333333333333,0.0,29.179166666666664,1.6208333333333333,56651.5,7,4
17.504166666666674,2015/8/18,50.541666666666664,1005.9750000000003,0.0,26.3125,1.8583333333333334,56675.5,7,4
18.887500000000003,2015/8/19,57.583333333333336,1006.8666666666668,0.008333333333333333,24.862499999999997,1.55,56699.5,7,3
16.216666666666665,2015/8/20,34.125,1003.8666666666668,0.0,26.34166666666667,1.6375000000000002,56723.5,7,2
13.191666666666668,2015/8/21,14.375,1001.375,0.0,27.879166666666666,1.5916666666666661,56747.5,7,1
16.112499999999997,2015/8/22,17.0,1001.2708333333334,0.0,26.75,2.183333333333333,56771.5,7,2
17.683333333333334,2015/8/23,24.666666666666668,1005.2249999999999,0.04583333333333334,23.275000000000002,1.7166666666666661,56795.5,7,3
16.895833333333336,2015/8/24,13.75,1006.9541666666665,0.0,24.666666666666668,1.6624999999999999,56819.5,7,3
16.504166666666666,2015/8/25,16.0,1006.0666666666663,0.0,25.583333333333332,1.5833333333333337,56843.5,7,2
16.7,2015/8/26,11.875,1005.1541666666667,0.0,25.89583333333334,1.3374999999999997,56867.5,7,1
16.21666666666667,2015/8/27,11.5,1005.1416666666664,0.0,26.062499999999996,1.3291666666666668,56891.5,7,1
15.712500000000004,2015/8/28,17.25,1003.4208333333336,0.0,26.320833333333336,1.6583333333333339,56915.5,7,3
15.716666666666667,2015/8/29,29.166666666666668,1004.7583333333332,0.0,25.691666666666663,2.025,56939.5,7,3
17.70416666666667,2015/8/30,29.625,1007.5124999999998,0.125,21.729166666666668,1.5375000000000003,56963.5,7,3
18.604166666666668,2015/8/31,31.625,1008.7208333333332,0.8833333333333333,20.887499999999996,1.1416666666666664,56987.5,7,1
17.729166666666668,2015/9/1,11.916666666666666,1008.7791666666667,0.21666666666666665,20.737499999999997,1.6625000000000005,57011.5,7,1
16.654166666666665,2015/9/2,8.875,1008.8458333333333,0.0,24.787499999999994,1.5250000000000001,57035.5,7,1
17.229166666666664,2015/9/3,15.0,1009.7249999999998,0.0,25.795833333333334,1.5083333333333335,57059.5,7,3
19.19583333333333,2015/9/4,55.5,1008.5708333333336,1.3416666666666666,21.3125,1.9041666666666661,57083.5,7,3
16.333333333333336,2015/9/5,19.708333333333332,1006.816666666667,0.8875000000000003,17.974999999999998,2.0291666666666672,57107.5,7,3
14.529166666666663,2015/9/6,19.166666666666668,1008.9833333333332,0.0,22.487499999999997,1.4583333333333333,57131.5,7,1
15.062500000000005,2015/9/7,28.333333333333332,1009.1333333333332,0.0,22.987499999999997,1.4291666666666665,57155.5,7,1
15.054166666666665,2015/9/8,59.25,1010.7999999999998,0.0,22.066666666666666,1.2291666666666667,57179.5,7,3
15.325000000000001,2015/9/9,42.083333333333336,1015.1625,0.004166666666666667,21.716666666666665,1.7083333333333333,57203.5,7,2
12.358333333333334,2015/9/10,10.458333333333334,1017.5,0.2875,16.95,1.783333333333333,57227.5,7,2
11.059090909090909,2015/9/11,10.545454545454545,1012.2045454545456,0.2590909090909091,17.03181818181818,1.7818181818181813,57251.318181818184,7,2
5.720833333333332,2015/9/12,7.958333333333333,1012.7541666666667,0.0,20.295833333333334,3.4874999999999994,57275.5,7,1
9.904166666666667,2015/9/13,21.916666666666668,1011.8916666666665,0.0,22.099999999999998,1.7125000000000004,57299.5,7,1
12.783333333333333,2015/9/14,73.79166666666667,1014.145833333333,0.0,20.5875,1.3708333333333336,57323.5,7,4
13.20909090909091,2015/9/15,112.95454545454545,1015.5045454545456,0.0,19.25909090909091,1.1227272727272728,57347.40909090909,7,3
14.5875,2015/9/16,138.25,1014.11875,0.0,17.90625,0.9000000000000001,57370.5,7,2
16.19375,2015/9/17,164.125,1013.1187500000001,0.0,19.493750000000002,1.0000000000000002,57394.5,7,2
15.999999999999998,2015/9/18,92.95833333333333,1012.3499999999999,0.020833333333333332,23.266666666666662,1.3875,57419.5,7,2
10.475,2015/9/19,22.625,1012.8208333333332,0.0,22.150000000000006,1.45,57443.5,7,1
15.399999999999999,2015/9/20,96.54166666666667,1009.0166666666664,0.0,22.59166666666667,1.8458333333333332,57467.5,7,4
13.766666666666667,2015/9/21,94.54166666666667,1007.2583333333333,0.0,22.258333333333336,1.5250000000000001,57491.5,7,3
16.283333333333335,2015/9/22,143.70833333333334,1005.5875000000001,0.024999999999999998,20.716666666666665,2.0375,57515.5,7,3
14.575000000000001,2015/9/23,32.708333333333336,1005.3375,0.0,20.554166666666667,1.5291666666666668,57539.5,7,2
